Id,No,Barcode,Name,PriceList,Category_Id,category_name,Quantity,TotalPrice,Count,Client_Id,type,is_refund,Session_Id,User_Id,SalaCaptinId,DeliveryManId,BranchId,IsDeleted,TableId,DailyCount,YearCount,Is_Cash,Date,UnitId,ProductUnitName,QuantityFromParentForProductUnit,SoldUnitName,QuantityFromParentForSoldUnit,TotalCost,UnitCost,MenuId,IsDone,DiscountValue,StartSession,name_en,category_name_en
a9c32176-4b11-44ac-ae8c-ba5f26f4b825,174,174,شيري كولا,75,c6972962-0fad-4648-84ba-865ef61b6f4e,mojito,1,70.46,995,,صالة,0,f74e66f1-ad73-4b9c-9749-9ce02bafd99c,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_0V4WSM,1,992,1,2025-05-09 01:00:39,1,قطعة,1,قطعة,1,0,0,1,1,4.54,2025-05-08 08:48:05,Sherry Cola,Mohito
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35,1019,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_LES6SG,1,1016,1,2025-05-10 11:56:07,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-10 09:38:17,Turkish coffee,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,9,847,,صالة,0,1d3c3a17-d978-484e-bd6b-702c84c46446,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_P84QJE,1,844,1,2025-05-01 20:13:56,1,قطعة,1,قطعة,1,4.5,4.5,1,1,1,2025-05-01 08:37:35,Small water,Cold drinks
cf7570d5-5222-46bf-b237-46c3694cfd17,23,6667955381,كان بيبسي,37,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,37,1888,,صالة,0,a2072654-167a-4bd1-8c7f-84dcff6b0e71,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_9FY9Z4,1,1885,1,2025-07-07 14:12:34,1,قطعة,1,قطعة,1,14.5,14.5,1,1,0,2025-07-07 10:47:57,Pepsi,Cold drinks
d1b21ba7-637d-4e42-b38e-c1153fa80c88,60,60,اسبريسو دبل,55,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,54,43,,صالة,0,8ca964bd-4e11-4554-beb3-d600bc4b982b,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_UHBG41,4,43,1,2025-03-11 23:10:51,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-03-11 18:59:09,Espempresso Double,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,127,,صالة,0,9114f4e2-e975-4d79-a56d-f819274cc2b7,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_UHBG41,1,127,1,2025-03-21 21:10:32,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-03-21 02:38:16,Small water,Cold drinks
8e77dab3-c3ed-40fd-a94c-aa09bfec16ec,33,33,ريدبول,75,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,3,225,1431,,صالة,0,55470b6b-9f2a-4c33-b8fc-c5934fcf2fe4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_60NMTC,1,1428,1,2025-06-06 03:31:31,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-05 21:52:49,Redbull,Cold drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,70,1021,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_BNKU8L,1,1018,1,2025-05-10 18:33:06,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-10 09:38:17,Turkish coffee,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,8,1417,,صالة,0,d612aff2-91cc-4fa3-91fc-12418dc08898,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_BJL0T4,1,1414,1,2025-06-04 22:12:09,1,قطعة,1,قطعة,1,4.5,4.5,1,1,2,2025-06-04 09:21:42,Small water,Cold drinks
49d37854-e961-4963-ad5e-8c6f47da2b03,68,68,شاي,20,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,40,1769,,صالة,0,511b4576-e46b-4231-8cc4-3646b7bc483b,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_N48HOO,1,1766,1,2025-06-28 23:31:50,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-27 23:42:24,tea,Hot drinks
7ea1b565-a97b-4a3f-808b-a485d627007b,185,185,شاي نعناع,28,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,56,1688,,صالة,0,e395db10-17fe-4c07-8d55-56d8aba89297,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_Z72PUS,1,1685,1,2025-06-21 22:05:36,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-21 10:06:05,Mint tea,Hot drinks
cf7570d5-5222-46bf-b237-46c3694cfd17,23,6667955381,كان بيبسي,37,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,2,74,96,,صالة,0,45acc72e-3c91-4b6a-905d-04757a013ec2,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_1BYVAT,5,96,1,2025-03-18 18:46:42,1,قطعة,1,قطعة,1,29,14.5,1,1,0,2025-03-18 18:36:36,Pepsi,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,224,,صالة,0,6706934a-1b38-4d9c-98c0-0d28c6a440dd,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_N48HOO,1,223,1,2025-03-31 01:27:32,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-03-30 01:05:34,Small water,Cold drinks
daf19ef4-1eb3-49df-8ea1-0189c894eb76,36,36,نسكافية بالحليب,65,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,2,130,1592,,صالة,0,bb47fb2a-7951-4546-8e8f-114eb030ea60,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_BNKU8L,1,1589,1,2025-06-14 20:01:03,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-14 01:46:01,Nescafe with milk,Hot drinks
6fa85abc-5cca-4e8f-a5b4-353ff76211a0,212,212,mojito نكهات فاكهة,75,c6972962-0fad-4648-84ba-865ef61b6f4e,mojito,1,75,1891,,صالة,0,a2072654-167a-4bd1-8c7f-84dcff6b0e71,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1888,1,2025-07-07 13:23:02,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-07-07 10:47:57,Mohito fruit flavors,mojito
f7b845d4-8e7f-46a2-a00d-49f16c1dacaa,130,130,Milkshake فراولة,95,45b614c1-0f52-49db-9b5a-ef481b29a90f,Milkshake,1,77.9,1014,,صالة,0,4393f87b-b556-4dec-ab87-20b43c9e3d59,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_UHBG41,1,1011,1,2025-05-10 00:54:46,1,قطعة,1,قطعة,1,0,0,1,1,17.1,2025-05-09 04:16:20,Milk shake Strawberry,Milkshake
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,3,94.5,1022,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1019,1,2025-05-10 18:17:46,1,قطعة,1,قطعة,1,0,0,1,1,10.5,2025-05-10 09:38:17,Turkish coffee,Hot drinks
a1e5dd96-afed-49f0-9c2a-1b17c9f014cf,223,223,اضافه فتله,15,8fd56b98-f3f3-462c-9a39-ddde5143036d,extras,1,15,923,,صالة,0,418b4239-d020-4076-92e0-ef584b5a0159,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_1FYXYW,1,920,1,2025-05-05 15:05:37,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-05 08:10:30,Add a hill,extras
542d8e7b-2b7a-40ee-8ac1-2f3df6e485ed,6,6,بلح,80,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,Fresh juices,2,160,1423,,صالة,0,55470b6b-9f2a-4c33-b8fc-c5934fcf2fe4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,1420,1,2025-06-06 05:05:44,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-05 21:52:49,Dates,Fresh juices
1415a74e-15b5-45b0-9b10-c576ba16af1d,53,53,قهوة دبل تركي,50,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,50,1934,,صالة,0,fcc6afbe-8e11-48d7-8ecf-95ca114539bf,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_BJL0T4,1,1931,1,2025-07-10 11:20:14,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-07-10 00:09:12,Turkish double coffee,Hot drinks
6fe13d3e-ea5b-415f-81db-e9090dacb084,54,54,قهوة فرنساوي,45,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,45,1459,,صالة,0,509d2961-6b38-454c-835d-93697a46b582,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_1BYVAT,1,1456,1,2025-06-08 03:35:45,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-07 12:44:06,French coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35,1024,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_60NMTC,1,1021,1,2025-05-10 20:42:33,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-10 09:38:17,Turkish coffee,Hot drinks
89d359b4-e9d9-47c3-ad7e-a143f1c2d483,94,94,ايس موكا,85,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,85,1802,,صالة,0,2fc92ee9-8404-4cc1-a1c3-2924a987c0be,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_LES6SG,1,1799,1,2025-07-01 22:12:07,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-30 23:24:01,Ice Moka,Cold drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35,1025,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_LES6SG,1,1022,1,2025-05-10 21:06:39,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-10 09:38:17,Turkish coffee,Hot drinks
cf7570d5-5222-46bf-b237-46c3694cfd17,23,6667955381,كان بيبسي,37,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,37,288,,صالة,0,37d6b6ef-c1bb-43f7-aeed-3e998b313fa4,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_0V4WSM,1,287,1,2025-04-02 23:38:28,1,قطعة,1,قطعة,1,14.5,14.5,1,1,0,2025-04-02 07:24:53,Pepsi,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,2076,,صالة,0,23d6406c-a1e0-400f-8675-3ef6979543af,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_50357Z,1,2073,1,2025-07-20 01:30:06,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-07-19 17:32:14,Small water,Cold drinks
eb6d36ac-dd88-4cfd-bd07-392404825c63,226,4316989249,مولتن كيك ايس كريم,85,717428a5-fbda-4fc8-832a-ef875c24f18e,dessert,1,85,1501,,صالة,0,421e4158-cb89-45f0-af48-d21ce59c3816,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_1FYXYW,1,1498,1,2025-06-09 22:58:41,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-09 12:09:52,Multen Cake Ice Cream,dessert
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35,1027,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_9DOLHU,1,1024,1,2025-05-10 22:09:47,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-10 09:38:17,Turkish coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35,1028,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_4T82HM,1,1025,1,2025-05-10 23:06:37,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-10 09:38:17,Turkish coffee,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35,1032,,صالة,0,710f3c4c-7d93-4227-a091-9e7fb2ba41d7,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_7OZYBC,1,1029,1,2025-05-11 12:03:22,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-11 09:04:29,Turkish coffee,Hot drinks
32fb0502-803f-4a1a-8f97-bd06eacf63dc,59,59,اسبريسو سنجل,40,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,40,1720,,صالة,0,f3223cd0-b311-4886-9771-d1e5bf425f71,b1-2YZEAZ,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_1BYVAT,1,1717,1,2025-06-24 20:06:29,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-24 10:33:07,Esperesu Single,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1614,,صالة,0,2d617b9a-7d01-4b92-b9a7-6f00d5a9b5f6,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_4T82HM,1,1611,1,2025-06-15 23:19:13,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-06-15 10:25:21,Small water,Cold drinks
daf19ef4-1eb3-49df-8ea1-0189c894eb76,36,36,نسكافية بالحليب,65,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,65,1466,,صالة,0,13375714-bfb4-44e2-be58-52b19dd840d8,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_6HSYE8,1,1463,0,2025-06-08 20:12:35,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-08 14:08:55,Nescafe with milk,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1257,,صالة,0,d34a71bd-2ce5-4915-827d-91286320880e,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_0V4WSM,1,1254,1,2025-05-25 16:12:13,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-05-25 14:20:18,Small water,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,696,,صالة,0,989acc71-19d6-40fb-bea1-8c9cd5cd9252,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_1FYXYW,1,695,1,2025-04-22 23:49:43,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-04-22 08:31:31,Small water,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,2,20,1694,,صالة,0,af20289f-cdb8-49c7-b4b8-de06e6ad47a3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_1FYXYW,1,1691,1,2025-06-22 16:42:15,1,قطعة,1,قطعة,1,9,4.5,1,1,0,2025-06-22 09:24:34,Small water,Cold drinks
6fe13d3e-ea5b-415f-81db-e9090dacb084,54,54,قهوة فرنساوي,45,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35.2,233,,صالة,0,6706934a-1b38-4d9c-98c0-0d28c6a440dd,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_7OZYBC,1,232,1,2025-03-31 03:18:43,1,قطعة,1,قطعة,1,0,0,1,1,8.8,2025-03-30 01:05:34,French coffee,Hot drinks
22564290-8fa7-4d53-a30d-d3a773ecc198,64,64,كورتادو,70,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,64,193,,صالة,0,f4bb3f07-8773-4f7e-ab23-fdb1fb34805b,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_BNKU8L,1,192,1,2025-03-27 23:49:30,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-03-27 17:51:57,Courtado,Hot drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1026,,صالة,0,f00c2c8f-9fe4-40d8-9bad-3a69644ee6e3,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_9FY9Z4,1,1023,1,2025-05-10 20:38:14,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-05-10 09:38:17,Small water,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,1760,,صالة,0,511b4576-e46b-4231-8cc4-3646b7bc483b,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_4T82HM,1,1757,1,2025-06-28 12:53:59,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-06-27 23:42:24,Small water,Cold drinks
be688f0b-6e82-4e90-9110-af2fda1dec12,167,167,mojito كلاسيك,70,c6972962-0fad-4648-84ba-865ef61b6f4e,mojito,1,70,1324,,صالة,0,92a951c4-39e4-45c3-b27a-abaa2268fbad,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_6HSYE8,1,1321,1,2025-05-29 17:23:28,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-29 14:34:50,Mohito Classic,Mohito
43bdf977-249f-45b3-86a2-2fee01c40bfa,7,7,رمان,75,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,Fresh juices,1,0,1082,,صالة,0,e8916e1c-4a96-498e-b4b2-2340a330cda4,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_P84QJE,1,1079,1,2025-05-14 22:41:41,1,قطعة,1,قطعة,1,0,0,1,1,75,2025-05-14 10:13:44,pomegranate,Fresh juices
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,4,133,1041,,صالة,0,710f3c4c-7d93-4227-a091-9e7fb2ba41d7,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_LES6SG,1,1038,1,2025-05-11 21:21:29,1,قطعة,1,قطعة,1,0,0,1,1,7,2025-05-11 09:04:29,Turkish coffee,Hot drinks
e0d507a4-b9ba-495b-aa33-1887f8bd96b7,1,1,مانجو,80,f3b6a32c-2ce9-4c21-9371-0c3c4a386896,Fresh juices,2,120,499,,صالة,0,551ff953-efef-476b-934d-0dd24f6a035d,77ea1854-76b3-4580-a902-5f54582c316a,405f67b2-d2bb-438b-8b42-51bad37da206,,1,0,b1_UFLWX2,1,498,1,2025-04-12 22:39:30,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-12 10:06:23,mango,Fresh juices
daf19ef4-1eb3-49df-8ea1-0189c894eb76,36,36,نسكافية بالحليب,65,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,45,813,,صالة,0,d32daf11-cf4a-441d-98de-11b83fbd7678,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_Z72PUS,1,810,1,2025-04-30 15:46:05,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-04-30 09:04:10,Nescafe with milk,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,0.04,1042,,صالة,0,710f3c4c-7d93-4227-a091-9e7fb2ba41d7,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_9FY9Z4,1,1039,1,2025-05-11 23:25:23,1,قطعة,1,قطعة,1,0,0,1,1,34.96,2025-05-11 09:04:29,Turkish coffee,Hot drinks
7cc55c4b-54d6-4c81-98b9-5cc2872b861e,147,147,Milkshake موكا,95,45b614c1-0f52-49db-9b5a-ef481b29a90f,Milkshake,1,77,892,,صالة,0,99939891-e9d4-4c3c-9219-d825fb159634,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_50357Z,1,889,1,2025-05-03 17:56:53,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-03 08:02:12,Milk shake Mocha,Milk shake
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,10,911,,صالة,0,1acc5db4-c270-42d0-8e52-9275189be76a,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_BJL0T4,1,908,1,2025-05-04 19:03:18,1,قطعة,1,قطعة,1,4.5,4.5,1,1,0,2025-05-04 08:25:19,Small water,Cold drinks
ffd98d3d-449d-4b2a-b0c9-80a2d4b2fbf9,93,93,ايس كوفي,80,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,1,56.61,742,,صالة,0,b42da957-8b68-499e-a4bd-0cfb6c04f2b8,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_9RQBK1,1,739,1,2025-04-25 21:34:29,1,قطعة,1,قطعة,1,0,0,1,1,3.38,2025-04-25 08:15:19,Ice Kofi,Cold drinks
94ab74f4-5224-4c87-8124-e92a15fd14dc,34,34,مياة معدنية صغيرة,10,2dc3d683-b099-4c3c-9df4-81935227e011,Cold drinks,2,20,2087,,صالة,0,23d6406c-a1e0-400f-8675-3ef6979543af,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_UHBG41,1,2084,1,2025-07-20 16:53:09,1,قطعة,1,قطعة,1,9,4.5,1,0,0,2025-07-19 17:32:14,Small water,Cold drinks
bd629416-dc35-4bd3-b041-636abb911df5,99,99,Smoothie ليمون,60,d81e62db-0f64-4e9d-a251-670f24a4d82c,Smoothie,1,60,1262,,صالة,0,d34a71bd-2ce5-4915-827d-91286320880e,77ea1854-76b3-4580-a902-5f54582c316a,3e5f2cef-0ed9-4fe7-9cec-9dc0a940fcef,,1,0,b1_P84QJE,1,1259,1,2025-05-25 21:25:15,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-25 14:20:18,Smuse lemon,Samuzi
d1b21ba7-637d-4e42-b38e-c1153fa80c88,60,60,اسبريسو دبل,55,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,55,1610,,صالة,0,2d617b9a-7d01-4b92-b9a7-6f00d5a9b5f6,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_UHBG41,1,1607,1,2025-06-15 22:31:12,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-15 10:25:21,Espempresso Double,Hot drinks
49d37854-e961-4963-ad5e-8c6f47da2b03,68,68,شاي,20,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,20,1770,,تيك اواي,0,511b4576-e46b-4231-8cc4-3646b7bc483b,77ea1854-76b3-4580-a902-5f54582c316a,,,1,0,,1,1767,1,2025-06-28 22:31:18,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-06-27 23:42:24,tea,Hot drinks
461bb8e3-fa25-4298-86d3-da3b3290f877,52,52,قهوة تركي,35,a562390f-e36d-4349-aba5-99440975975c,Hot drinks,1,35,1044,,صالة,0,710f3c4c-7d93-4227-a091-9e7fb2ba41d7,77ea1854-76b3-4580-a902-5f54582c316a,985df166-19be-49c5-b10a-4b1170532b71,,1,0,b1_LES6SG,1,1041,1,2025-05-11 23:14:00,1,قطعة,1,قطعة,1,0,0,1,1,0,2025-05-11 09:04:29,Turkish coffee,Hot drinks
